"measurement" "activity" "subjectid" "averages"
"fBodyGyroY" "WALKING" 1 -0.103059416434737
"fBodyGyroY" "WALKING" 2 -0.55477211220339
"fBodyGyroY" "WALKING" 3 -0.561526265344828
"fBodyGyroY" "WALKING" 4 -0.688460056666667
"fBodyGyroY" "WALKING" 5 -0.513951718392857
"fBodyGyroY" "WALKING" 6 -0.341378429473684
"fBodyGyroY" "WALKING" 7 -0.151966687436842
"fBodyGyroY" "WALKING" 8 -0.259729692333333
"fBodyGyroY" "WALKING" 9 -0.436905860576923
"fBodyGyroY" "WALKING" 10 -0.345209034528302
"fBodyGyroY" "WALKING" 11 -0.593107398474576
"fBodyGyroY" "WALKING" 12 -0.4678863378
"fBodyGyroY" "WALKING" 13 -0.256213554508772
"fBodyGyroY" "WALKING" 14 -0.215894949525424
"fBodyGyroY" "WALKING" 15 -0.535422096111111
"fBodyGyroY" "WALKING" 16 -0.619731930392157
"fBodyGyroY" "WALKING" 17 -0.490166286557377
"fBodyGyroY" "WALKING" 18 -0.570898150714286
"fBodyGyroY" "WALKING" 19 -0.0973549846596154
"fBodyGyroY" "WALKING" 20 0.0310145965868627
"fBodyGyroY" "WALKING" 21 -0.371744086730769
"fBodyGyroY" "WALKING" 22 -0.501176901956522
"fBodyGyroY" "WALKING" 23 0.195569461920339
"fBodyGyroY" "WALKING" 24 -0.479841432931034
"fBodyGyroY" "WALKING" 25 -0.678750350135135
"fBodyGyroY" "WALKING" 26 -0.56182776559322
"fBodyGyroY" "WALKING" 27 -0.534724231403509
"fBodyGyroY" "WALKING" 28 -0.50468173962963
"fBodyGyroY" "WALKING" 29 -0.362232316226415
"fBodyGyroY" "WALKING" 30 -0.175900924040154
"fBodyGyroY" "WALKING_UPSTAIRS" 1 -0.319474609056604
"fBodyGyroY" "WALKING_UPSTAIRS" 2 -0.488086123958333
"fBodyGyroY" "WALKING_UPSTAIRS" 3 -0.637293508305085
"fBodyGyroY" "WALKING_UPSTAIRS" 4 -0.684310201538462
"fBodyGyroY" "WALKING_UPSTAIRS" 5 -0.516609046808511
"fBodyGyroY" "WALKING_UPSTAIRS" 6 -0.329653779629412
"fBodyGyroY" "WALKING_UPSTAIRS" 7 -0.567920266470588
"fBodyGyroY" "WALKING_UPSTAIRS" 8 -0.113162144460976
"fBodyGyroY" "WALKING_UPSTAIRS" 9 -0.499159202857143
"fBodyGyroY" "WALKING_UPSTAIRS" 10 -0.235858986212766
"fBodyGyroY" "WALKING_UPSTAIRS" 11 -0.581167154444444
"fBodyGyroY" "WALKING_UPSTAIRS" 12 -0.604711316153846
"fBodyGyroY" "WALKING_UPSTAIRS" 13 -0.492176104727273
"fBodyGyroY" "WALKING_UPSTAIRS" 14 0.118687692187963
"fBodyGyroY" "WALKING_UPSTAIRS" 15 -0.517025245833333
"fBodyGyroY" "WALKING_UPSTAIRS" 16 -0.642018064117647
"fBodyGyroY" "WALKING_UPSTAIRS" 17 -0.521435415208333
"fBodyGyroY" "WALKING_UPSTAIRS" 18 -0.649817266551724
"fBodyGyroY" "WALKING_UPSTAIRS" 19 -0.2254218170275
"fBodyGyroY" "WALKING_UPSTAIRS" 20 -0.162341385629412
"fBodyGyroY" "WALKING_UPSTAIRS" 21 -0.446691581702128
"fBodyGyroY" "WALKING_UPSTAIRS" 22 -0.523943751666667
"fBodyGyroY" "WALKING_UPSTAIRS" 23 -0.290447408901961
"fBodyGyroY" "WALKING_UPSTAIRS" 24 -0.546620981186441
"fBodyGyroY" "WALKING_UPSTAIRS" 25 -0.618579913384615
"fBodyGyroY" "WALKING_UPSTAIRS" 26 -0.617112539636364
"fBodyGyroY" "WALKING_UPSTAIRS" 27 -0.594092579607843
"fBodyGyroY" "WALKING_UPSTAIRS" 28 -0.522066500784314
"fBodyGyroY" "WALKING_UPSTAIRS" 29 -0.39404534122449
"fBodyGyroY" "WALKING_UPSTAIRS" 30 -0.366058433230769
"fBodyGyroY" "WALKING_DOWNSTAIRS" 1 -0.0557022524693878
"fBodyGyroY" "WALKING_DOWNSTAIRS" 2 -0.361913824
"fBodyGyroY" "WALKING_DOWNSTAIRS" 3 -0.542694164081633
"fBodyGyroY" "WALKING_DOWNSTAIRS" 4 -0.717545840444444
"fBodyGyroY" "WALKING_DOWNSTAIRS" 5 -0.382483075106383
"fBodyGyroY" "WALKING_DOWNSTAIRS" 6 -0.130327465789583
"fBodyGyroY" "WALKING_DOWNSTAIRS" 7 -0.21444307293617
"fBodyGyroY" "WALKING_DOWNSTAIRS" 8 0.116090879026316
"fBodyGyroY" "WALKING_DOWNSTAIRS" 9 -0.312512195452381
"fBodyGyroY" "WALKING_DOWNSTAIRS" 10 -0.272495710342105
"fBodyGyroY" "WALKING_DOWNSTAIRS" 11 -0.528254524130435
"fBodyGyroY" "WALKING_DOWNSTAIRS" 12 -0.420631474130435
"fBodyGyroY" "WALKING_DOWNSTAIRS" 13 -0.133828886725532
"fBodyGyroY" "WALKING_DOWNSTAIRS" 14 0.0132082347333333
"fBodyGyroY" "WALKING_DOWNSTAIRS" 15 -0.402332301666667
"fBodyGyroY" "WALKING_DOWNSTAIRS" 16 -0.479512983617021
"fBodyGyroY" "WALKING_DOWNSTAIRS" 17 -0.451126869347826
"fBodyGyroY" "WALKING_DOWNSTAIRS" 18 -0.641527595090909
"fBodyGyroY" "WALKING_DOWNSTAIRS" 19 0.147083143564103
"fBodyGyroY" "WALKING_DOWNSTAIRS" 20 -0.138097945555556
"fBodyGyroY" "WALKING_DOWNSTAIRS" 21 -0.308879866288889
"fBodyGyroY" "WALKING_DOWNSTAIRS" 22 -0.525006840277778
"fBodyGyroY" "WALKING_DOWNSTAIRS" 23 0.328817010088889
"fBodyGyroY" "WALKING_DOWNSTAIRS" 24 -0.433475431818182
"fBodyGyroY" "WALKING_DOWNSTAIRS" 25 -0.632916352241379
"fBodyGyroY" "WALKING_DOWNSTAIRS" 26 -0.44312621
"fBodyGyroY" "WALKING_DOWNSTAIRS" 27 -0.402132810611364
"fBodyGyroY" "WALKING_DOWNSTAIRS" 28 -0.217100157608696
"fBodyGyroY" "WALKING_DOWNSTAIRS" 29 -0.463125032083333
"fBodyGyroY" "WALKING_DOWNSTAIRS" 30 -0.348065119677419
"fBodyGyroY" "SITTING" 1 -0.975838585319149
"fBodyGyroY" "SITTING" 2 -0.982100923695652
"fBodyGyroY" "SITTING" 3 -0.95617355
"fBodyGyroY" "SITTING" 4 -0.9675836478
"fBodyGyroY" "SITTING" 5 -0.955460359318182
"fBodyGyroY" "SITTING" 6 -0.943857393090909
"fBodyGyroY" "SITTING" 7 -0.956678065
"fBodyGyroY" "SITTING" 8 -0.97658989
"fBodyGyroY" "SITTING" 9 -0.9396930078
"fBodyGyroY" "SITTING" 10 -0.986179215555556
"fBodyGyroY" "SITTING" 11 -0.98263664490566
"fBodyGyroY" "SITTING" 12 -0.963725248823529
"fBodyGyroY" "SITTING" 13 -0.982456053877551
"fBodyGyroY" "SITTING" 14 -0.969806729814815
"fBodyGyroY" "SITTING" 15 -0.979201724745763
"fBodyGyroY" "SITTING" 16 -0.96679600173913
"fBodyGyroY" "SITTING" 17 -0.98879397953125
"fBodyGyroY" "SITTING" 18 -0.988702701403509
"fBodyGyroY" "SITTING" 19 -0.968188675753425
"fBodyGyroY" "SITTING" 20 -0.964643068787879
"fBodyGyroY" "SITTING" 21 -0.979830938
"fBodyGyroY" "SITTING" 22 -0.959161754193548
"fBodyGyroY" "SITTING" 23 -0.957920288823529
"fBodyGyroY" "SITTING" 24 -0.981200181176471
"fBodyGyroY" "SITTING" 25 -0.983827801076923
"fBodyGyroY" "SITTING" 26 -0.981740793333333
"fBodyGyroY" "SITTING" 27 -0.984141119142857
"fBodyGyroY" "SITTING" 28 -0.963117633611111
"fBodyGyroY" "SITTING" 29 -0.990329245333333
"fBodyGyroY" "SITTING" 30 -0.982005883387097
"fBodyGyroY" "STANDING" 1 -0.988984455849057
"fBodyGyroY" "STANDING" 2 -0.972576152962963
"fBodyGyroY" "STANDING" 3 -0.937711157213115
"fBodyGyroY" "STANDING" 4 -0.955992945178571
"fBodyGyroY" "STANDING" 5 -0.939373524464286
"fBodyGyroY" "STANDING" 6 -0.943273146140351
"fBodyGyroY" "STANDING" 7 -0.957548671320755
"fBodyGyroY" "STANDING" 8 -0.972595487037037
"fBodyGyroY" "STANDING" 9 -0.954514301555556
"fBodyGyroY" "STANDING" 10 -0.960323800909091
"fBodyGyroY" "STANDING" 11 -0.994025488297872
"fBodyGyroY" "STANDING" 12 -0.948251856721312
"fBodyGyroY" "STANDING" 13 -0.97291308
"fBodyGyroY" "STANDING" 14 -0.9508361945
"fBodyGyroY" "STANDING" 15 -0.975133868867925
"fBodyGyroY" "STANDING" 16 -0.983594244615385
"fBodyGyroY" "STANDING" 17 -0.987334041282051
"fBodyGyroY" "STANDING" 18 -0.983561159726027
"fBodyGyroY" "STANDING" 19 -0.975061671643836
"fBodyGyroY" "STANDING" 20 -0.91064914109589
"fBodyGyroY" "STANDING" 21 -0.960082591123596
"fBodyGyroY" "STANDING" 22 -0.97068244031746
"fBodyGyroY" "STANDING" 23 -0.952781164558824
"fBodyGyroY" "STANDING" 24 -0.970426493768116
"fBodyGyroY" "STANDING" 25 -0.97839988527027
"fBodyGyroY" "STANDING" 26 -0.98388591027027
"fBodyGyroY" "STANDING" 27 -0.983731873
"fBodyGyroY" "STANDING" 28 -0.948160785316456
"fBodyGyroY" "STANDING" 29 -0.991586674
"fBodyGyroY" "STANDING" 30 -0.945628836949153
"fBodyGyroY" "LAYING" 1 -0.9521914948
"fBodyGyroY" "LAYING" 2 -0.983321635416667
"fBodyGyroY" "LAYING" 3 -0.978099682258065
"fBodyGyroY" "LAYING" 4 -0.972187839074074
"fBodyGyroY" "LAYING" 5 -0.978249645769231
"fBodyGyroY" "LAYING" 6 -0.941771544385965
"fBodyGyroY" "LAYING" 7 -0.957570207692308
"fBodyGyroY" "LAYING" 8 -0.957411160185185
"fBodyGyroY" "LAYING" 9 -0.9345796594
"fBodyGyroY" "LAYING" 10 -0.954670034482759
"fBodyGyroY" "LAYING" 11 -0.982640271929825
"fBodyGyroY" "LAYING" 12 -0.95256172
"fBodyGyroY" "LAYING" 13 -0.968689729193548
"fBodyGyroY" "LAYING" 14 -0.938087898235294
"fBodyGyroY" "LAYING" 15 -0.964310893611111
"fBodyGyroY" "LAYING" 16 -0.976092920571429
"fBodyGyroY" "LAYING" 17 -0.973669098591549
"fBodyGyroY" "LAYING" 18 -0.985611171384615
"fBodyGyroY" "LAYING" 19 -0.972061003493976
"fBodyGyroY" "LAYING" 20 -0.973120029558823
"fBodyGyroY" "LAYING" 21 -0.964968005222222
"fBodyGyroY" "LAYING" 22 -0.964698258611111
"fBodyGyroY" "LAYING" 23 -0.96846913625
"fBodyGyroY" "LAYING" 24 -0.966111980277778
"fBodyGyroY" "LAYING" 25 -0.946259639315069
"fBodyGyroY" "LAYING" 26 -0.983127999342105
"fBodyGyroY" "LAYING" 27 -0.986795837297297
"fBodyGyroY" "LAYING" 28 -0.9658244555
"fBodyGyroY" "LAYING" 29 -0.993696336521739
"fBodyGyroY" "LAYING" 30 -0.968170332428571
"fBodyGyroZ" "WALKING" 1 -0.255940940315789
"fBodyGyroZ" "WALKING" 2 -0.396659907457627
"fBodyGyroZ" "WALKING" 3 -0.418126217413793
"fBodyGyroZ" "WALKING" 4 -0.601381129166667
"fBodyGyroZ" "WALKING" 5 -0.213127031035714
"fBodyGyroZ" "WALKING" 6 -0.203575458733333
"fBodyGyroZ" "WALKING" 7 -0.366733617894737
"fBodyGyroZ" "WALKING" 8 -0.132902199479167
"fBodyGyroZ" "WALKING" 9 -0.240222512134615
"fBodyGyroZ" "WALKING" 10 -0.108530029881132
"fBodyGyroZ" "WALKING" 11 -0.398293336610169
"fBodyGyroZ" "WALKING" 12 -0.31728248436
"fBodyGyroZ" "WALKING" 13 -0.276607954736842
"fBodyGyroZ" "WALKING" 14 -0.212925759152542
"fBodyGyroZ" "WALKING" 15 -0.461464065555556
"fBodyGyroZ" "WALKING" 16 -0.432885310980392
"fBodyGyroZ" "WALKING" 17 -0.398809217540984
"fBodyGyroZ" "WALKING" 18 -0.538152344821429
"fBodyGyroZ" "WALKING" 19 -0.01050470716
"fBodyGyroZ" "WALKING" 20 -0.108892495684314
"fBodyGyroZ" "WALKING" 21 -0.283262474865385
"fBodyGyroZ" "WALKING" 22 -0.083501182326087
"fBodyGyroZ" "WALKING" 23 -0.194970369294915
"fBodyGyroZ" "WALKING" 24 -0.39144792137931
"fBodyGyroZ" "WALKING" 25 -0.561322950945946
"fBodyGyroZ" "WALKING" 26 -0.318516813050847
"fBodyGyroZ" "WALKING" 27 -0.318182379824561
"fBodyGyroZ" "WALKING" 28 -0.255029045018519
"fBodyGyroZ" "WALKING" 29 -0.397277495471698
"fBodyGyroZ" "WALKING" 30 -0.247350343692308
"fBodyGyroZ" "WALKING_UPSTAIRS" 1 -0.453597213018868
"fBodyGyroZ" "WALKING_UPSTAIRS" 2 -0.248601122
"fBodyGyroZ" "WALKING_UPSTAIRS" 3 -0.431503361525424
"fBodyGyroZ" "WALKING_UPSTAIRS" 4 -0.350765737115385
"fBodyGyroZ" "WALKING_UPSTAIRS" 5 -0.139801393244681
"fBodyGyroZ" "WALKING_UPSTAIRS" 6 -0.0464142110215686
"fBodyGyroZ" "WALKING_UPSTAIRS" 7 -0.408150266666667
"fBodyGyroZ" "WALKING_UPSTAIRS" 8 0.16597418695122
"fBodyGyroZ" "WALKING_UPSTAIRS" 9 -0.327698671183673
"fBodyGyroZ" "WALKING_UPSTAIRS" 10 -0.262763367170213
"fBodyGyroZ" "WALKING_UPSTAIRS" 11 -0.674671878518519
"fBodyGyroZ" "WALKING_UPSTAIRS" 12 -0.406080936346154
"fBodyGyroZ" "WALKING_UPSTAIRS" 13 -0.255338945927273
"fBodyGyroZ" "WALKING_UPSTAIRS" 14 0.196703218737037
"fBodyGyroZ" "WALKING_UPSTAIRS" 15 -0.485701745833333
"fBodyGyroZ" "WALKING_UPSTAIRS" 16 -0.492427493529412
"fBodyGyroZ" "WALKING_UPSTAIRS" 17 -0.324273713333333
"fBodyGyroZ" "WALKING_UPSTAIRS" 18 -0.504364096896552
"fBodyGyroZ" "WALKING_UPSTAIRS" 19 -0.06612935167
"fBodyGyroZ" "WALKING_UPSTAIRS" 20 0.115076640798039
"fBodyGyroZ" "WALKING_UPSTAIRS" 21 -0.155762354829787
"fBodyGyroZ" "WALKING_UPSTAIRS" 22 -0.199313066142857
"fBodyGyroZ" "WALKING_UPSTAIRS" 23 -0.163001294113725
"fBodyGyroZ" "WALKING_UPSTAIRS" 24 -0.372182912033898
"fBodyGyroZ" "WALKING_UPSTAIRS" 25 -0.575169715692308
"fBodyGyroZ" "WALKING_UPSTAIRS" 26 -0.342703926363636
"fBodyGyroZ" "WALKING_UPSTAIRS" 27 -0.400528455490196
"fBodyGyroZ" "WALKING_UPSTAIRS" 28 -0.318210999529412
"fBodyGyroZ" "WALKING_UPSTAIRS" 29 -0.34170013244898
"fBodyGyroZ" "WALKING_UPSTAIRS" 30 -0.318937001538462
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 1 -0.0318694271979592
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 2 -0.0874944736085106
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 3 -0.302866461179592
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 4 -0.318306481022222
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 5 -0.034175027916383
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 6 0.15284524938125
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 7 -0.299600267680851
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 8 0.0277498065176316
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 9 -0.250686586719048
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 10 0.0391366814342105
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 11 -0.273459111956522
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 12 -0.212767364326087
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 13 -0.212906662531915
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 14 0.492414379822222
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 15 -0.18319480152381
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 16 -0.375000625531915
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 17 -0.403380386086957
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 18 -0.447030699454545
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 19 0.210673073192308
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 20 0.257037841093333
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 21 -0.238221682666667
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 22 -0.194915698805556
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 23 -0.141266888477778
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 24 -0.396286646363636
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 25 -0.410311447586207
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 26 -0.22138882542
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 27 -0.144904904113636
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 28 -0.184392337071739
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 29 -0.199225894479167
"fBodyGyroZ" "WALKING_DOWNSTAIRS" 30 -0.263720763854839
"fBodyGyroZ" "SITTING" 1 -0.951315544468085
"fBodyGyroZ" "SITTING" 2 -0.959814822391304
"fBodyGyroZ" "SITTING" 3 -0.934967958846154
"fBodyGyroZ" "SITTING" 4 -0.9337768922
"fBodyGyroZ" "SITTING" 5 -0.938003425909091
"fBodyGyroZ" "SITTING" 6 -0.934764895454545
"fBodyGyroZ" "SITTING" 7 -0.9474199325
"fBodyGyroZ" "SITTING" 8 -0.961798676956522
"fBodyGyroZ" "SITTING" 9 -0.940312313
"fBodyGyroZ" "SITTING" 10 -0.96539546962963
"fBodyGyroZ" "SITTING" 11 -0.954453821132075
"fBodyGyroZ" "SITTING" 12 -0.955718183921569
"fBodyGyroZ" "SITTING" 13 -0.968384415510204
"fBodyGyroZ" "SITTING" 14 -0.957020858888889
"fBodyGyroZ" "SITTING" 15 -0.966731518305085
"fBodyGyroZ" "SITTING" 16 -0.960058264057971
"fBodyGyroZ" "SITTING" 17 -0.98161709828125
"fBodyGyroZ" "SITTING" 18 -0.983027386491228
"fBodyGyroZ" "SITTING" 19 -0.968235777945205
"fBodyGyroZ" "SITTING" 20 -0.950963363939394
"fBodyGyroZ" "SITTING" 21 -0.976839728941176
"fBodyGyroZ" "SITTING" 22 -0.948367052258065
"fBodyGyroZ" "SITTING" 23 -0.965428833529412
"fBodyGyroZ" "SITTING" 24 -0.974686891029412
"fBodyGyroZ" "SITTING" 25 -0.975805890153846
"fBodyGyroZ" "SITTING" 26 -0.970423693717949
"fBodyGyroZ" "SITTING" 27 -0.976848134285714
"fBodyGyroZ" "SITTING" 28 -0.954180279027778
"fBodyGyroZ" "SITTING" 29 -0.9739335945
"fBodyGyroZ" "SITTING" 30 -0.961177109516129
"fBodyGyroZ" "STANDING" 1 -0.980773122830189
"fBodyGyroZ" "STANDING" 2 -0.960627696111111
"fBodyGyroZ" "STANDING" 3 -0.916172537704918
"fBodyGyroZ" "STANDING" 4 -0.915280955357143
"fBodyGyroZ" "STANDING" 5 -0.907190836607143
"fBodyGyroZ" "STANDING" 6 -0.943239602105263
"fBodyGyroZ" "STANDING" 7 -0.957165056226415
"fBodyGyroZ" "STANDING" 8 -0.975512276666667
"fBodyGyroZ" "STANDING" 9 -0.941510336
"fBodyGyroZ" "STANDING" 10 -0.950915730909091
"fBodyGyroZ" "STANDING" 11 -0.980762968085106
"fBodyGyroZ" "STANDING" 12 -0.95260195295082
"fBodyGyroZ" "STANDING" 13 -0.974394378070175
"fBodyGyroZ" "STANDING" 14 -0.950999877833333
"fBodyGyroZ" "STANDING" 15 -0.96826485509434
"fBodyGyroZ" "STANDING" 16 -0.98363927
"fBodyGyroZ" "STANDING" 17 -0.985954978205128
"fBodyGyroZ" "STANDING" 18 -0.974294413013699
"fBodyGyroZ" "STANDING" 19 -0.965100636164384
"fBodyGyroZ" "STANDING" 20 -0.911409911643836
"fBodyGyroZ" "STANDING" 21 -0.959432562359551
"fBodyGyroZ" "STANDING" 22 -0.962327765238095
"fBodyGyroZ" "STANDING" 23 -0.967939565
"fBodyGyroZ" "STANDING" 24 -0.970133388405797
"fBodyGyroZ" "STANDING" 25 -0.970456862567568
"fBodyGyroZ" "STANDING" 26 -0.974459323783784
"fBodyGyroZ" "STANDING" 27 -0.980862493125
"fBodyGyroZ" "STANDING" 28 -0.926655192405063
"fBodyGyroZ" "STANDING" 29 -0.983654714461538
"fBodyGyroZ" "STANDING" 30 -0.937798124576271
"fBodyGyroZ" "LAYING" 1 -0.909302721
"fBodyGyroZ" "LAYING" 2 -0.9626718875
"fBodyGyroZ" "LAYING" 3 -0.962341960806452
"fBodyGyroZ" "LAYING" 4 -0.961479262592593
"fBodyGyroZ" "LAYING" 5 -0.963202948461538
"fBodyGyroZ" "LAYING" 6 -0.932636612807018
"fBodyGyroZ" "LAYING" 7 -0.956905310961538
"fBodyGyroZ" "LAYING" 8 -0.967461239074074
"fBodyGyroZ" "LAYING" 9 -0.9598150092
"fBodyGyroZ" "LAYING" 10 -0.969755777241379
"fBodyGyroZ" "LAYING" 11 -0.961434420701754
"fBodyGyroZ" "LAYING" 12 -0.9456732415
"fBodyGyroZ" "LAYING" 13 -0.969126880322581
"fBodyGyroZ" "LAYING" 14 -0.949107162941176
"fBodyGyroZ" "LAYING" 15 -0.958190099861111
"fBodyGyroZ" "LAYING" 16 -0.985957788
"fBodyGyroZ" "LAYING" 17 -0.976164852112676
"fBodyGyroZ" "LAYING" 18 -0.984999291538462
"fBodyGyroZ" "LAYING" 19 -0.97393233253012
"fBodyGyroZ" "LAYING" 20 -0.972278603529412
"fBodyGyroZ" "LAYING" 21 -0.980811216111111
"fBodyGyroZ" "LAYING" 22 -0.942570240416667
"fBodyGyroZ" "LAYING" 23 -0.984238807777778
"fBodyGyroZ" "LAYING" 24 -0.981093036111111
"fBodyGyroZ" "LAYING" 25 -0.924536860547945
"fBodyGyroZ" "LAYING" 26 -0.970171219605263
"fBodyGyroZ" "LAYING" 27 -0.979202019189189
"fBodyGyroZ" "LAYING" 28 -0.961164844875
"fBodyGyroZ" "LAYING" 29 -0.976184322608696
"fBodyGyroZ" "LAYING" 30 -0.967577361142857
"tBodyAccJerkMag" "WALKING" 1 -0.141428809031579
"tBodyAccJerkMag" "WALKING" 2 -0.281424153881356
"tBodyAccJerkMag" "WALKING" 3 -0.280009317413793
"tBodyAccJerkMag" "WALKING" 4 -0.366700879833333
"tBodyAccJerkMag" "WALKING" 5 -0.288333024071429
"tBodyAccJerkMag" "WALKING" 6 -0.195117026052632
"tBodyAccJerkMag" "WALKING" 7 -0.192948900438596
"tBodyAccJerkMag" "WALKING" 8 -0.0668322430433333
"tBodyAccJerkMag" "WALKING" 9 -0.203733615519231
"tBodyAccJerkMag" "WALKING" 10 -0.132624992298283
"tBodyAccJerkMag" "WALKING" 11 -0.402333202033898
"tBodyAccJerkMag" "WALKING" 12 -0.144064922688
"tBodyAccJerkMag" "WALKING" 13 -0.133205034736842
"tBodyAccJerkMag" "WALKING" 14 -0.377293155084746
"tBodyAccJerkMag" "WALKING" 15 -0.320129322962963
"tBodyAccJerkMag" "WALKING" 16 -0.363144483529412
"tBodyAccJerkMag" "WALKING" 17 -0.301093269180328
"tBodyAccJerkMag" "WALKING" 18 -0.379269262142857
"tBodyAccJerkMag" "WALKING" 19 0.109450990201923
"tBodyAccJerkMag" "WALKING" 20 -0.0429359302764706
"tBodyAccJerkMag" "WALKING" 21 -0.148138991523077
"tBodyAccJerkMag" "WALKING" 22 0.02291996735
"tBodyAccJerkMag" "WALKING" 23 -0.0670819655881356
"tBodyAccJerkMag" "WALKING" 24 -0.399722201034483
"tBodyAccJerkMag" "WALKING" 25 -0.538291424594595
"tBodyAccJerkMag" "WALKING" 26 -0.290758024915254
"tBodyAccJerkMag" "WALKING" 27 -0.230500549298246
"tBodyAccJerkMag" "WALKING" 28 -0.299223359444444
"tBodyAccJerkMag" "WALKING" 29 -0.240231677415094
"tBodyAccJerkMag" "WALKING" 30 -0.352111713846154
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 1 -0.466503446226415
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 2 -0.321268911041667
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 3 -0.436901159491525
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 4 -0.400922254807692
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 5 -0.247403476914894
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 6 -0.207379799254902
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 7 -0.458695232352941
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 8 -0.141494613465854
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 9 -0.440667540204082
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 10 -0.262038042446809
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 11 -0.509587701296296
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 12 -0.432469300961538
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 13 -0.456190454
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 14 -0.28366383592037
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 15 -0.316050382083333
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 16 -0.48321905
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 17 -0.357233897916667
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 18 -0.601463948275862
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 19 -0.114189605875
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 20 -0.255611242098039
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 21 -0.355047693617021
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 22 -0.0957840344357143
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 23 -0.311143885098039
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 24 -0.488487620508475
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 25 -0.679160843538462
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 26 -0.404463896363636
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 27 -0.479067422156863
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 28 -0.388086248235294
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 29 -0.344324833061224
"tBodyAccJerkMag" "WALKING_UPSTAIRS" 30 -0.596600099538461
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 1 -0.0894474807979592
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 2 0.00565516335106383
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 3 -0.205239246653061
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 4 -0.228851413747333
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 5 -0.0637528559361702
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 6 0.10384507225
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 7 -0.170319619372979
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 8 0.262628490268421
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 9 -0.16237608927619
"tBodyAccJerkMag" "WALKING_DOWNSTAIRS" 10 0.0507010228431579
